Datum,Latitude,Longitude,UUID,MOVEMENT_C,MOVEMENT_D,Temperature_500hPa_K,Temperature_700hPa_K,Temperature_850hPa_K
2019-08-06 09:00:00,46.458638618913085,12.079787724451974,random-0343-no-landslide,99.0,No Rutschung,261.4644775390625,279.668701171875,289.53857421875
2025-03-12 00:00:00,46.657707871374036,10.56972006949518,random-0344-no-landslide,99.0,No Rutschung,,,
2021-01-20 05:00:00,46.28472304441403,10.7259722015261,random-0345-no-landslide,99.0,No Rutschung,251.5157470703125,266.6424560546875,267.518310546875
2024-04-12 22:00:00,46.74999720763871,11.136068681834725,random-0346-no-landslide,99.0,No Rutschung,,,
2017-01-21 00:00:00,46.797368561269785,11.509342455076272,random-0347-no-landslide,99.0,No Rutschung,247.6639404296875,263.39111328125,262.92333984375
2017-02-28 12:00:00,46.5360030730415,11.47320895191114,random-0348-no-landslide,99.0,No Rutschung,250.82015991210938,265.8076171875,273.863525390625
2019-10-31 00:00:00,46.246978723500014,10.93614140994857,random-0349-no-landslide,99.0,No Rutschung,253.56187438964844,270.281982421875,278.2236328125
2018-02-26 07:00:00,46.36266432050755,10.500961575521494,random-0350-no-landslide,99.0,No Rutschung,236.13722229003906,250.66455078125,259.43505859375
2018-03-24 06:00:00,46.80315748409253,12.256532796958103,random-0351-no-landslide,99.0,No Rutschung,247.92820739746094,263.292724609375,267.870361328125
2020-08-07 11:00:00,46.7804652881625,11.15633311884865,random-0352-no-landslide,99.0,No Rutschung,263.205810546875,279.96337890625,292.593505859375
2019-11-20 19:00:00,46.574043193909446,10.570821732615352,random-0353-no-landslide,99.0,No Rutschung,251.51043701171875,268.047119140625,275.374755859375
2022-10-03 16:00:00,46.78124464910651,12.340710312378434,random-0354-no-landslide,99.0,No Rutschung,255.58358764648438,272.443603515625,283.396484375
2017-05-23 01:00:00,46.60473848217839,11.129515420761734,random-0355-no-landslide,99.0,No Rutschung,255.5926055908203,272.881103515625,282.24951171875
2022-01-01 21:00:00,46.48415108538851,10.707099159654808,random-0356-no-landslide,99.0,No Rutschung,257.045166015625,276.3592529296875,280.093994140625
2022-08-31 04:00:00,46.74337989771032,12.095256792674725,random-0357-no-landslide,99.0,No Rutschung,260.69921875,275.421630859375,284.080078125
2023-01-27 16:00:00,46.883279396861475,11.01899200499367,random-0358-no-landslide,99.0,No Rutschung,245.9384307861328,260.12109375,267.523193359375
2024-05-16 06:00:00,46.50548551267917,11.300434401782702,random-0359-no-landslide,99.0,No Rutschung,,,
2023-06-20 06:00:00,46.91637263604711,10.733210187382126,random-0360-no-landslide,99.0,No Rutschung,262.428466796875,278.835205078125,287.567138671875
2022-09-24 10:00:00,46.293670514886635,11.970948080766124,random-0361-no-landslide,99.0,No Rutschung,256.6329345703125,271.653076171875,280.313232421875
2020-11-04 14:00:00,46.86450497648593,12.33743236511348,random-0362-no-landslide,99.0,No Rutschung,255.39450073242188,271.365966796875,278.6533203125
2020-07-21 00:00:00,46.349421045428606,11.647569791770781,random-0363-no-landslide,99.0,No Rutschung,261.527587890625,278.41650390625,287.1728515625
2018-08-30 11:00:00,46.69604425916948,12.263384457553679,random-0364-no-landslide,99.0,No Rutschung,259.5498046875,275.751708984375,287.0830078125
2018-03-04 15:00:00,46.263170740819305,10.725545620140487,random-0365-no-landslide,99.0,No Rutschung,251.11680603027344,265.7421875,275.974853515625
2020-12-17 09:00:00,46.36335765826542,10.91281695057797,random-0366-no-landslide,99.0,No Rutschung,253.6739959716797,271.701171875,272.420654296875
2017-08-02 05:00:00,46.8045841977884,12.045485805439805,random-0367-no-landslide,99.0,No Rutschung,264.3963623046875,281.32470703125,290.06689453125
2024-02-12 01:00:00,46.86420828375358,12.312696800855104,random-0368-no-landslide,99.0,No Rutschung,,,
2018-04-30 10:00:00,46.60654287873179,11.617393717665879,random-0369-no-landslide,99.0,No Rutschung,254.1836395263672,270.04443359375,282.8359375
2020-11-13 03:00:00,46.77403733256893,11.241472600959995,random-0370-no-landslide,99.0,No Rutschung,256.0098876953125,270.7989501953125,274.82080078125
2021-12-19 17:00:00,46.56226393231614,12.178683624813615,random-0371-no-landslide,99.0,No Rutschung,253.25914001464844,269.6597900390625,276.55517578125
2017-04-09 01:00:00,46.872206088776046,10.565713736248668,random-0372-no-landslide,99.0,No Rutschung,252.9134979248047,271.5994873046875,278.839599609375
2018-10-22 03:00:00,46.42549905231589,11.231987710805882,random-0373-no-landslide,99.0,No Rutschung,255.59381103515625,269.710205078125,275.529541015625
2021-10-03 14:00:00,46.84151795177287,10.583499829954238,random-0374-no-landslide,99.0,No Rutschung,263.1707763671875,275.076904296875,287.430419921875
2023-11-09 20:00:00,46.700062951229704,12.014276946555887,random-0375-no-landslide,99.0,No Rutschung,252.88331604003906,266.4541015625,274.223876953125
2017-04-18 09:00:00,46.43155480534944,11.875332811991097,random-0376-no-landslide,99.0,No Rutschung,241.72952270507812,259.8321838378906,273.73828125
2023-07-29 18:00:00,46.4160145020802,11.197428586199266,random-0377-no-landslide,99.0,No Rutschung,262.699951171875,278.6796875,289.952880859375
2024-11-11 18:00:00,46.28766273861303,11.427783277238907,random-0378-no-landslide,99.0,No Rutschung,,,
2025-04-22 18:00:00,46.94155325019068,12.173155628627251,random-0379-no-landslide,99.0,No Rutschung,,,
2021-03-23 06:00:00,46.57462154276796,11.426419690163021,random-0380-no-landslide,99.0,No Rutschung,249.36367797851562,261.1932373046875,266.824951171875
2024-02-25 04:00:00,46.479257872840954,12.042634627506224,random-0381-no-landslide,99.0,No Rutschung,,,
2017-06-06 04:00:00,46.85035161724559,11.517360108104072,random-0382-no-landslide,99.0,No Rutschung,258.337646484375,273.635498046875,283.29541015625
2021-05-03 09:00:00,46.85298600193611,11.475251322278018,random-0383-no-landslide,99.0,No Rutschung,246.97488403320312,262.89990234375,276.008544921875
2024-06-07 06:00:00,46.73821563611829,12.122319506706203,random-0384-no-landslide,99.0,No Rutschung,,,
2017-04-21 18:00:00,46.673754035079945,11.772350808354702,random-0385-no-landslide,99.0,No Rutschung,251.5825958251953,266.423583984375,276.53173828125
2020-11-30 14:00:00,46.862665001974584,10.854353391235664,random-0386-no-landslide,99.0,No Rutschung,252.56459045410156,268.860595703125,273.82958984375
2021-07-10 00:00:00,46.23314891409267,12.144342502027683,random-0387-no-landslide,99.0,No Rutschung,261.0054931640625,275.979736328125,287.164306640625
2017-11-02 14:00:00,46.81693570900879,10.801131366642899,random-0388-no-landslide,99.0,No Rutschung,255.5157928466797,271.399169921875,280.7255859375
2021-12-22 21:00:00,46.23404001321252,11.449459805996124,random-0389-no-landslide,99.0,No Rutschung,250.5686492919922,268.85302734375,267.64208984375
2025-01-29 14:00:00,46.46390541732807,10.657777405504325,random-0390-no-landslide,99.0,No Rutschung,,,
2018-02-28 09:00:00,46.41605026761515,11.68198098178949,random-0391-no-landslide,99.0,No Rutschung,240.6203155517578,252.26422119140625,258.92291259765625
2017-05-28 03:00:00,46.817447367988095,10.517482415368121,random-0392-no-landslide,99.0,No Rutschung,259.39666748046875,277.083984375,284.816162109375
2022-07-21 02:00:00,46.77604076114714,10.700566516035733,random-0393-no-landslide,99.0,No Rutschung,263.3345947265625,280.607421875,288.06640625
2019-04-09 07:00:00,46.83284754997903,11.308788711488383,random-0394-no-landslide,99.0,No Rutschung,250.2069091796875,267.46484375,276.334716796875
2022-03-20 20:00:00,46.898856923176794,11.683492590949236,random-0395-no-landslide,99.0,No Rutschung,248.83010864257812,263.984619140625,272.237548828125
2023-11-15 03:00:00,46.723508415004986,12.253093552594994,random-0396-no-landslide,99.0,No Rutschung,255.10780334472656,267.46484375,277.27490234375
2024-10-25 23:00:00,46.78319166266456,10.811636202032831,random-0397-no-landslide,99.0,No Rutschung,,,
2023-11-19 13:00:00,46.2623064871452,11.661602182812228,random-0398-no-landslide,99.0,No Rutschung,255.65145874023438,271.76904296875,280.183349609375
2017-08-17 13:00:00,46.767870213246994,12.312276481741502,random-0399-no-landslide,99.0,No Rutschung,263.0977783203125,279.364990234375,292.96630859375
2019-12-12 11:00:00,46.50497242416936,11.612011585304645,random-0400-no-landslide,99.0,No Rutschung,246.12545776367188,260.20556640625,268.9951171875
2019-09-18 04:00:00,46.49651267657813,12.036710571923924,random-0401-no-landslide,99.0,No Rutschung,260.3651123046875,275.954833984375,284.790771484375
2021-07-21 19:00:00,46.230192933031475,10.972697696049726,random-0402-no-landslide,99.0,No Rutschung,262.072021484375,279.673828125,290.067138671875
2023-11-25 23:00:00,46.94561060657578,11.012187273203928,random-0403-no-landslide,99.0,No Rutschung,240.7299346923828,258.0028381347656,267.638916015625
2020-08-12 02:00:00,46.84296606113801,10.691615000361086,random-0404-no-landslide,99.0,No Rutschung,262.740478515625,279.828369140625,287.99951171875
2020-01-16 06:00:00,46.72767159316597,11.986776388459038,random-0405-no-landslide,99.0,No Rutschung,254.90745544433594,269.120849609375,268.77783203125
2020-02-06 23:00:00,46.699538098522886,11.77302124430659,random-0406-no-landslide,99.0,No Rutschung,253.58221435546875,267.856201171875,268.275390625
2021-03-12 18:00:00,46.921271598784614,12.12374090068467,random-0407-no-landslide,99.0,No Rutschung,243.77662658691406,263.111083984375,273.9072265625
2023-01-09 03:00:00,46.907179550270335,11.308964519432594,random-0408-no-landslide,99.0,No Rutschung,249.30076599121094,266.193359375,274.208740234375
2018-04-23 12:00:00,46.92219366611949,12.103743159137032,random-0409-no-landslide,99.0,No Rutschung,255.41629028320312,273.6318359375,288.937255859375
2021-08-10 11:00:00,46.93616824392759,11.013287809818102,random-0410-no-landslide,99.0,No Rutschung,259.934814453125,279.490478515625,291.248291015625
2021-03-04 09:00:00,46.74975006811892,11.100292263929974,random-0411-no-landslide,99.0,No Rutschung,250.12167358398438,267.241455078125,274.515380859375
2025-06-23 01:00:00,46.742927938338745,12.123868975770474,random-0412-no-landslide,99.0,No Rutschung,,,
2021-08-06 02:00:00,46.56932345329191,12.116829406971762,random-0413-no-landslide,99.0,No Rutschung,259.400634765625,275.45947265625,283.668701171875
2020-07-21 20:00:00,46.85331808201063,10.847441988422766,random-0414-no-landslide,99.0,No Rutschung,261.250244140625,277.5771484375,288.75439453125
2021-01-24 15:00:00,46.55530643113288,10.78785120409771,random-0415-no-landslide,99.0,No Rutschung,242.20228576660156,257.1047058105469,269.97412109375
2017-10-14 03:00:00,46.67921894805106,11.923598878224016,random-0416-no-landslide,99.0,No Rutschung,260.9154052734375,276.6055908203125,279.20849609375
2025-03-01 03:00:00,46.88435452747917,11.05059861584194,random-0417-no-landslide,99.0,No Rutschung,,,
2016-12-16 23:00:00,46.57529363667204,11.990007190590706,random-0418-no-landslide,99.0,No Rutschung,249.6578826904297,267.22265625,269.226318359375
2024-11-19 10:00:00,46.40724225812061,11.636153820146667,random-0419-no-landslide,99.0,No Rutschung,,,
2025-09-03 13:00:00,46.58252771206766,10.87548985466517,random-0420-no-landslide,99.0,No Rutschung,,,
2023-05-29 21:00:00,46.46354047955419,11.71883022428564,random-0421-no-landslide,99.0,No Rutschung,256.52337646484375,272.56494140625,284.4097900390625
2020-04-12 15:00:00,46.93643668630084,11.310669822034102,random-0422-no-landslide,99.0,No Rutschung,252.1538848876953,271.2945556640625,285.739990234375
2019-04-26 08:00:00,46.28148650925011,10.522247316456825,random-0423-no-landslide,99.0,No Rutschung,252.9247589111328,270.1123046875,279.02783203125
2022-08-09 18:00:00,46.92950472372283,11.240169363056367,random-0424-no-landslide,99.0,No Rutschung,262.5548095703125,279.009765625,290.060546875
2020-12-30 15:00:00,46.77319039900013,11.729048395176338,random-0425-no-landslide,99.0,No Rutschung,241.36322021484375,260.3896484375,269.471923828125
2019-10-13 18:00:00,46.74965140987827,12.198098453355492,random-0426-no-landslide,99.0,No Rutschung,258.418701171875,279.2001953125,284.24169921875
2019-04-26 10:00:00,46.93809663156751,10.953130973053552,random-0427-no-landslide,99.0,No Rutschung,253.3011474609375,270.4267578125,277.93310546875
2025-01-19 21:00:00,46.57589265565922,10.534864091774242,random-0428-no-landslide,99.0,No Rutschung,,,
2019-05-07 04:00:00,46.905471318866304,11.95123822235963,random-0429-no-landslide,99.0,No Rutschung,251.06051635742188,266.028076171875,268.985595703125
2021-06-15 06:00:00,46.86330878273856,11.4995268938952,random-0430-no-landslide,99.0,No Rutschung,262.42266845703125,279.064453125,285.680908203125
2017-12-26 06:00:00,46.48643445295798,12.04232249624943,random-0431-no-landslide,99.0,No Rutschung,250.92381286621094,267.31201171875,270.12890625
2023-10-27 09:00:00,46.37371501856363,12.328336657811263,random-0432-no-landslide,99.0,No Rutschung,254.928466796875,273.099365234375,282.0947265625
2023-02-10 20:00:00,46.25903244303725,12.036575524820204,random-0433-no-landslide,99.0,No Rutschung,249.89956665039062,266.2967529296875,270.1044921875
2019-10-28 15:00:00,46.68655194613364,10.696054688753506,random-0434-no-landslide,99.0,No Rutschung,258.6707763671875,273.0531005859375,282.865234375
2024-01-04 05:00:00,46.90186206642962,10.559582121352888,random-0435-no-landslide,99.0,No Rutschung,,,
2025-02-16 09:00:00,46.44408414035034,11.646696121451697,random-0436-no-landslide,99.0,No Rutschung,,,
2023-12-23 03:00:00,46.74232670864117,12.129191451022473,random-0437-no-landslide,99.0,No Rutschung,253.3772430419922,265.323974609375,274.83349609375
2021-10-23 08:00:00,46.669190886916326,11.96548352958047,random-0438-no-landslide,99.0,No Rutschung,253.4260711669922,268.755859375,276.10888671875
2021-07-16 13:00:00,46.62274660286096,12.173785289771129,random-0439-no-landslide,99.0,No Rutschung,259.083251953125,274.7587890625,287.6103515625
2020-07-12 05:00:00,46.69168540111183,11.34633275644771,random-0440-no-landslide,99.0,No Rutschung,258.78643798828125,273.077392578125,281.485595703125
2025-02-23 20:00:00,46.544471028956984,10.807189248296023,random-0441-no-landslide,99.0,No Rutschung,,,
2024-09-16 01:00:00,46.69650933460863,11.609922449922209,random-0442-no-landslide,99.0,No Rutschung,,,
2022-11-17 03:00:00,46.54091447641,12.130806448390798,random-0443-no-landslide,99.0,No Rutschung,254.7030487060547,269.3369140625,275.2724609375
2020-10-12 16:00:00,46.62832803402087,11.432121540583909,random-0444-no-landslide,99.0,No Rutschung,249.61143493652344,264.309814453125,275.26513671875
2020-05-19 16:00:00,46.945042791430915,10.927717756163661,random-0445-no-landslide,99.0,No Rutschung,256.26171875,273.30859375,285.96923828125
2022-11-04 03:00:00,46.519084846816206,10.65296837408688,random-0446-no-landslide,99.0,No Rutschung,254.1846160888672,269.950439453125,278.11181640625
2023-08-19 03:00:00,46.414527138895906,10.557836250631805,random-0447-no-landslide,99.0,No Rutschung,264.382568359375,281.17578125,288.918701171875
2023-10-22 18:00:00,46.75172259184525,12.124148893086804,random-0448-no-landslide,99.0,No Rutschung,257.14373779296875,270.384521484375,279.490234375
2019-05-07 18:00:00,46.75759853302217,11.676280030122694,random-0449-no-landslide,99.0,No Rutschung,252.11248779296875,267.620361328125,278.796142578125
2018-11-03 11:00:00,46.25826085402477,12.347378752644621,random-0450-no-landslide,99.0,No Rutschung,258.381103515625,272.656494140625,281.937255859375
2019-09-23 13:00:00,46.54447692031922,11.582615032555575,random-0451-no-landslide,99.0,No Rutschung,258.44158935546875,273.402099609375,282.375
2020-06-07 09:00:00,46.85676559949882,11.41056697719628,random-0452-no-landslide,99.0,No Rutschung,257.59136962890625,274.09130859375,284.37060546875
2021-07-17 15:00:00,46.69989586269209,11.983310510558171,random-0453-no-landslide,99.0,No Rutschung,262.21875,277.21533203125,290.3095703125
2017-10-29 20:00:00,46.38075582314518,12.206596829108742,random-0454-no-landslide,99.0,No Rutschung,262.5118103027344,266.9033203125,278.423583984375
2020-06-22 04:00:00,46.39880468170952,12.063797103784337,random-0455-no-landslide,99.0,No Rutschung,261.041259765625,277.282958984375,283.061767578125
2024-05-18 00:00:00,46.8823409809467,11.839078682922523,random-0456-no-landslide,99.0,No Rutschung,,,
2018-08-26 20:00:00,46.49724174976224,11.683340451492871,random-0457-no-landslide,99.0,No Rutschung,263.30078125,273.54931640625,280.722412109375
2025-05-24 23:00:00,46.84309197909035,10.838936375263232,random-0458-no-landslide,99.0,No Rutschung,,,
2018-12-14 07:00:00,46.854845549341356,10.962828674906032,random-0459-no-landslide,99.0,No Rutschung,246.01449584960938,257.872802734375,260.769287109375
2022-03-06 18:00:00,46.705362928003105,11.58399784784095,random-0460-no-landslide,99.0,No Rutschung,241.5538787841797,259.06884765625,269.572509765625
2020-03-17 01:00:00,46.45364523819136,11.719959264007192,random-0461-no-landslide,99.0,No Rutschung,252.10025024414062,271.3818359375,273.7158203125
2020-02-17 14:00:00,46.70113646656533,10.983215606413593,random-0462-no-landslide,99.0,No Rutschung,257.8443603515625,272.333251953125,278.347900390625
2018-02-13 16:00:00,46.51434344129876,11.62008628181012,random-0463-no-landslide,99.0,No Rutschung,239.64935302734375,255.871826171875,267.476806640625
2019-08-17 16:00:00,46.351377453570024,10.637953108560108,random-0464-no-landslide,99.0,No Rutschung,264.9495849609375,279.20361328125,290.344970703125
2019-10-05 13:00:00,46.71022466281465,11.339711782866662,random-0465-no-landslide,99.0,No Rutschung,257.9310302734375,270.2822265625,283.66796875
2017-04-12 09:00:00,46.40808567878605,11.306258174252186,random-0466-no-landslide,99.0,No Rutschung,253.8161163330078,270.859130859375,279.709228515625
2021-12-04 16:00:00,46.349841399545085,10.812878453086899,random-0467-no-landslide,99.0,No Rutschung,251.64395141601562,266.353759765625,272.115478515625
2021-06-30 14:00:00,46.48566645935099,11.632847194302506,random-0468-no-landslide,99.0,No Rutschung,257.13330078125,273.916259765625,286.573486328125
2024-07-06 02:00:00,46.835755593520716,11.388056322740573,random-0469-no-landslide,99.0,No Rutschung,,,
2024-11-05 21:00:00,46.85015288323924,11.335207194509419,random-0470-no-landslide,99.0,No Rutschung,,,
2019-08-16 11:00:00,46.30983670600456,10.885431445161357,random-0471-no-landslide,99.0,No Rutschung,260.6421813964844,275.19970703125,287.6767578125
2025-04-27 03:00:00,46.31777391666963,12.345589983710978,random-0472-no-landslide,99.0,No Rutschung,,,
2024-06-03 07:00:00,46.689117951426375,10.597188233502893,random-0473-no-landslide,99.0,No Rutschung,,,
2017-12-02 08:00:00,46.45652390791431,12.246822711425366,random-0474-no-landslide,99.0,No Rutschung,241.87942504882812,260.364013671875,265.539794921875
2019-12-25 04:00:00,46.72373978570324,11.593825965216675,random-0475-no-landslide,99.0,No Rutschung,245.81381225585938,262.597412109375,270.374755859375
2017-08-10 07:00:00,46.92262332406602,12.34547244313497,random-0476-no-landslide,99.0,No Rutschung,261.59600830078125,278.164794921875,287.43896484375
2017-07-05 17:00:00,46.461533186879684,10.533016861699336,random-0477-no-landslide,99.0,No Rutschung,260.9981689453125,279.2001953125,291.078857421875
2022-08-19 19:00:00,46.58055406121183,11.464659360551897,random-0478-no-landslide,99.0,No Rutschung,261.251953125,275.212158203125,287.635498046875
2017-12-26 05:00:00,46.31976389759726,11.495792185483223,random-0479-no-landslide,99.0,No Rutschung,251.10546875,266.350341796875,270.89111328125
2023-07-12 07:00:00,46.735570987862666,11.076332892445938,random-0480-no-landslide,99.0,No Rutschung,262.7701416015625,280.622314453125,288.143310546875
2023-06-01 01:00:00,46.36473005299788,10.804164432860825,random-0481-no-landslide,99.0,No Rutschung,256.16400146484375,272.230224609375,283.426025390625
2024-01-13 02:00:00,46.39792069323318,10.792536952516768,random-0482-no-landslide,99.0,No Rutschung,,,
2024-11-11 06:00:00,46.704652657385864,10.977929412578964,random-0483-no-landslide,99.0,No Rutschung,,,
2019-06-16 07:00:00,46.404805570273155,10.533271550986633,random-0484-no-landslide,99.0,No Rutschung,258.667236328125,274.16650390625,286.21142578125
2022-11-17 23:00:00,46.8980816668233,10.557339884790428,random-0485-no-landslide,99.0,No Rutschung,250.17481994628906,267.645263671875,276.888671875
2021-07-19 04:00:00,46.38435624532818,11.765567755774057,random-0486-no-landslide,99.0,No Rutschung,262.578369140625,277.584716796875,286.04052734375
2021-05-28 11:00:00,46.70848736600691,12.046669839055385,random-0487-no-landslide,99.0,No Rutschung,257.63653564453125,271.59814453125,284.36865234375
2021-04-11 21:00:00,46.66394494572729,10.798377948263163,random-0488-no-landslide,99.0,No Rutschung,251.13490295410156,267.87744140625,276.367431640625
2022-03-14 19:00:00,46.76986394875047,12.35801389169734,random-0489-no-landslide,99.0,No Rutschung,248.9223175048828,267.8779296875,275.2568359375
2020-11-25 07:00:00,46.860423019681114,11.88138502727832,random-0490-no-landslide,99.0,No Rutschung,251.96595764160156,271.374267578125,271.1953125
2025-07-14 01:00:00,46.89429385955133,11.931390748993893,random-0491-no-landslide,99.0,No Rutschung,,,
2023-06-11 13:00:00,46.77694373342453,12.011153871553427,random-0492-no-landslide,99.0,No Rutschung,258.58984375,275.3798828125,289.5478515625
2017-01-10 03:00:00,46.8535173582402,11.0936594853425,random-0493-no-landslide,99.0,No Rutschung,245.86793518066406,262.12518310546875,264.4840087890625
2017-09-19 23:00:00,46.62051775920664,10.725303074370968,random-0494-no-landslide,99.0,No Rutschung,250.26402282714844,266.70166015625,276.711181640625
2019-10-26 05:00:00,46.6820835251155,11.11457590019899,random-0495-no-landslide,99.0,No Rutschung,261.2122802734375,277.168701171875,279.705322265625
2023-07-15 15:00:00,46.50267945907743,11.554123481403106,random-0496-no-landslide,99.0,No Rutschung,266.2574462890625,282.401123046875,295.28369140625
2018-12-06 19:00:00,46.40006303372235,11.339554797790727,random-0497-no-landslide,99.0,No Rutschung,256.19757080078125,270.03662109375,275.50927734375
2022-10-25 20:00:00,46.66286378462286,10.637390581703261,random-0498-no-landslide,99.0,No Rutschung,258.1775817871094,273.57275390625,282.28857421875
2016-12-29 20:00:00,46.774831580311876,11.702106275830953,random-0499-no-landslide,99.0,No Rutschung,252.8037567138672,267.84307861328125,269.048583984375
2019-07-14 06:00:00,46.849519031860666,11.210700156819199,random-0500-no-landslide,99.0,No Rutschung,256.6557922363281,272.6162109375,281.9541015625
