Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Target,Aspect
46.65911009845483,11.43977458094398,2138,8,1.5708333,14.1,-8.9,741.0,99.0,37.59633,0,1
46.802505915767554,11.851098019751518,1012,10,7.525,22.6,-5.7,813.0,118.0,44.258377,0,241
46.67952223115044,11.619579002183253,614,15,9.470833,24.9,-4.4,812.0,104.0,36.502083,0,130
46.88747436083704,11.62067603731414,1824,8,3.0208333,16.2,-8.0,980.0,136.0,41.391262,0,166
46.41039438560816,11.141022744233592,964,2,8.504167,23.7,-4.2,606.0,78.0,41.119892,0,257
46.9833638504848,11.36444799202327,2651,8,-1.8791666,9.2,-11.5,1257.0,138.0,18.082472,0,322
46.34017134408231,12.205641399767128,961,12,7.366667,22.1,-5.8,868.0,107.0,36.271576,0,12
46.92354703800738,10.53438266574014,2338,12,-0.06666667,12.1,-10.9,957.0,108.0,18.952003,0,253
46.96065555999111,10.691650612799082,2834,3,-3.7291667,7.6,-13.7,1280.0,130.0,13.089256,0,48
46.79232050442056,12.22555077073173,1793,18,3.4416666,16.4,-7.6,1096.0,152.0,39.991848,0,308
46.81556424058794,11.293623156901482,1971,16,2.4083333,15.1,-8.2,736.0,100.0,37.756092,0,346
46.95423744116715,12.07210264137436,1698,13,2.9666667,16.8,-8.9,1080.0,152.0,39.883793,0,237
46.32866828897027,12.06922001888402,2322,18,1.45,12.9,-8.3,1252.0,154.0,32.79056,0,177
46.47732134309626,11.121616630462904,1270,6,6.6541667,20.8,-5.0,536.0,73.0,46.987225,0,56
46.821776303586645,11.20980242493603,857,7,8.0625,23.1,-4.8,780.0,108.0,40.558132,0,146
46.709934793693066,11.973649932288934,2080,22,2.1416667,14.5,-8.3,1106.0,147.0,35.83586,0,275
46.91669800221881,11.27562279652027,1414,11,4.9166665,19.1,-6.8,854.0,120.0,45.98,0,49
46.50558168857536,11.148169225036227,1513,8,5.4333334,19.0,-5.6,485.0,68.0,49.92432,0,211
46.408208811001245,11.346145118266556,930,24,8.875,24.1,-3.9,646.0,82.0,40.443085,0,285
46.36983388912646,10.763913862689312,2518,14,-0.86249995,10.6,-10.7,448.0,55.0,27.026558,0,0
46.95754800593434,11.283889620599146,2451,25,-1.0833334,10.4,-11.1,1086.0,129.0,23.905579,0,36
46.732650994167216,11.586192149585234,1572,18,4.875,18.3,-6.1,798.0,115.0,48.91745,0,8
46.63946259810562,10.898221148918578,1181,29,7.304167,22.1,-5.2,568.0,78.0,44.078133,0,168
46.91440103615442,11.542653996290628,2325,16,0.44583338,12.2,-9.7,1054.0,127.0,26.434248,0,299
46.62913331824209,12.36462851453424,2088,17,1.25,13.4,-9.3,1288.0,164.0,34.173874,0,3
46.8263213481621,10.625947485557996,2151,19,0.49166667,13.5,-10.9,725.0,90.0,26.87539,0,336
46.39271714004813,12.179839522090834,1773,13,3.8833334,16.6,-6.9,1144.0,152.0,40.33615,0,158
46.53007266107563,11.669195082156616,1714,1,4.025,17.9,-7.3,820.0,117.0,46.51438,0,328
46.46347361043787,11.599029873163804,1654,15,4.5291667,17.9,-6.5,738.0,105.0,48.22975,0,280
46.58024148727956,11.481104204767933,1577,10,5.241667,18.9,-5.8,671.0,96.0,49.031647,0,162
46.83857434570916,11.429907947068388,2124,19,1.5791667,14.1,-8.8,877.0,113.0,33.49431,0,281
46.28954407469303,11.125761198669997,1211,20,7.5875,22.1,-4.4,501.0,66.0,46.346977,0,309
46.44492993492204,11.198589453582208,1532,6,5.6291666,19.2,-5.4,475.0,66.0,50.50333,0,276
46.86674281053866,11.485196037737232,952,4,7.6458335,22.4,-5.2,838.0,118.0,42.870987,0,207
46.919464128464845,12.070885725317469,2516,11,-1.4958333,10.1,-11.6,1327.0,157.0,23.050377,0,21
46.24514047844778,11.756927357702375,2141,12,2.1708333,14.2,-8.0,1054.0,144.0,43.338146,0,147
46.935752890780535,11.565351801934952,1910,14,2.5166667,15.6,-8.4,969.0,130.0,37.5007,0,353
46.308595530729725,10.945908763463295,2173,3,1.4875,13.4,-8.3,197.0,26.0,37.166344,0,159
46.54555828322688,12.052992124861618,2526,12,-1.1041666,10.0,-10.8,1249.0,149.0,27.37237,0,306
46.55288723424557,10.764334281925588,2016,23,2.0916667,15.0,-8.8,393.0,53.0,38.282104,0,104
46.73342814666471,10.66306337963719,2533,22,-1.5208334,10.5,-12.1,816.0,90.0,17.478918,0,165
46.92698531066186,10.730104811793748,2045,20,0.8833333,14.0,-10.5,788.0,100.0,29.576557,0,88
46.93990032881977,11.288562829946896,2136,27,1.0791667,13.3,-9.3,948.0,122.0,32.46939,0,198
46.49675765124996,11.668793572646011,2080,4,1.8916667,14.8,-8.8,904.0,124.0,41.9338,0,51
46.25669451681678,11.179422208825752,313,24,11.45,27.1,-2.5,811.0,97.0,29.118216,0,176
46.51816010136098,11.94755401128686,2199,13,1.325,13.7,-9.2,1139.0,149.0,36.367832,0,234
47.00506227355363,10.91099246434136,3144,7,-5.4958334,5.1,-14.9,1495.0,146.0,13.472626,0,121
46.92063740631493,10.76252290591004,2701,16,-3.4291666,8.0,-13.6,1123.0,118.0,14.101821,0,306
46.37438636212087,11.38138913811394,1481,8,5.9875,19.8,-5.1,543.0,75.0,47.977905,0,273
46.81973673251144,11.458790741352535,1885,21,2.7833333,15.9,-8.0,834.0,114.0,40.85814,0,74
46.4029706494677,11.25326833027622,305,3,11.520833,27.5,-2.8,820.0,101.0,31.851725,0,147
47.0129054627248,12.06180031419559,1877,20,2.65,15.6,-8.4,1160.0,157.0,35.710518,0,354
46.77957330130753,12.184548093632024,1279,12,5.866667,20.4,-7.0,801.0,121.0,46.052544,0,148
46.95711259218416,10.534907174827977,1596,30,4.616667,18.2,-7.4,756.0,101.0,35.773464,0,342
46.44756468614164,11.578577922493436,1647,6,4.766667,18.1,-6.2,726.0,104.0,49.077686,0,253
46.62536878090763,11.258313554943213,1505,7,5.383333,19.1,-5.9,590.0,84.0,48.55874,0,227
46.43931043031153,10.762345938675482,1930,23,1.8666667,15.2,-9.6,329.0,45.0,44.52459,0,114
46.70491413102099,12.134653506457166,1665,17,3.9458332,17.4,-7.4,978.0,140.0,43.5797,0,30
46.36902552206705,11.74410680949033,1817,7,3.4666667,16.7,-7.5,939.0,134.0,46.484573,0,322
46.55128690215552,12.067740653096308,2711,27,-2.05,8.6,-11.4,1260.0,144.0,22.712866,0,83
46.26683213939092,11.47087075019766,1132,13,7.2625,22.0,-5.1,639.0,83.0,43.465687,0,356
46.37618802844072,12.293108163840037,1389,26,5.8,19.6,-6.0,956.0,125.0,39.55421,0,320
46.5392805618194,10.959309483476472,1347,17,5.85,20.3,-6.2,499.0,70.0,47.85977,0,166
46.95807946612239,11.318049879424953,2046,21,1.5708333,13.9,-8.9,927.0,122.0,35.134262,0,24
46.98497425085007,11.641947353218082,1870,20,2.1875,15.2,-8.8,1042.0,142.0,38.477116,0,197
46.97504418863358,11.74155336724982,2744,25,-2.9541667,7.9,-12.6,1365.0,154.0,18.750196,0,25
46.43818049335856,10.558828510781826,2702,15,-3.125,8.7,-13.5,642.0,71.0,17.36302,0,129
46.989693348952684,12.08326294584134,2621,10,-1.6375,9.7,-11.5,1417.0,162.0,20.486656,0,134
46.84299611397046,11.125538822566586,2536,17,-1.425,10.1,-11.3,952.0,110.0,21.053932,0,86
46.77732938887621,11.427064430819522,1655,17,3.95,17.7,-7.2,777.0,109.0,46.31865,0,321
46.289886334001686,11.360101670086271,1413,9,6.5,20.4,-4.7,531.0,71.0,47.52082,0,170
46.99961228317654,10.504891974652866,2086,17,0.59166664,13.4,-10.9,985.0,118.0,25.050558,0,137
46.51674027877206,11.6042228584047,1813,11,3.65,17.1,-7.3,771.0,109.0,45.266186,0,258
46.33834279233158,12.215853541652018,968,11,7.429167,22.1,-5.7,869.0,107.0,36.670567,0,11
46.37679448459383,11.334528636888953,1028,8,8.375,23.3,-4.1,613.0,80.0,43.13077,0,346
46.8330320427677,12.292254745212585,2358,14,-0.09583327,11.6,-10.4,1345.0,164.0,26.94247,0,229
46.75375661922365,12.008751363014396,1197,12,6.2875,20.9,-6.5,776.0,117.0,46.573433,0,60
47.00986097359815,11.69211250267379,2563,11,-1.7,9.7,-11.7,1266.0,145.0,20.52298,0,302
46.405506543648194,11.415720617781655,1215,7,7.1375,21.6,-4.8,607.0,82.0,45.707718,0,18
46.26083198423826,12.265866946867488,747,14,8.804167,23.7,-4.7,934.0,109.0,30.901016,0,22
46.67180092850705,12.369264598955086,1726,14,3.2208333,16.4,-8.1,1089.0,149.0,39.593582,0,344
46.32537332348552,11.08554226717904,716,6,9.770833,25.5,-3.9,660.0,79.0,36.509014,0,263
46.32120254352067,10.860669145557305,881,4,8.333333,23.4,-4.6,596.0,75.0,39.45873,0,346
46.60686436445564,12.266254307203756,1859,4,2.6583333,15.5,-8.3,1157.0,156.0,38.93508,0,53
46.48341465734563,12.079787724451974,1988,19,2.3833332,14.9,-8.3,1171.0,160.0,40.99557,0,332
46.70400427850651,10.56972006949518,2012,17,2.6791668,15.7,-8.9,554.0,70.0,31.998537,0,248
46.58045590528434,11.492089941302122,1311,26,6.6458335,21.0,-5.1,682.0,97.0,48.587776,0,110
46.48038230127976,10.622730905633258,2970,7,-4.741667,6.1,-14.3,819.0,85.0,12.799811,0,161
46.75604219298602,11.507304573178384,2335,9,0.12083333,12.2,-10.0,941.0,119.0,31.115515,0,35
46.5691425907986,11.47320895191114,1438,11,5.9416666,19.9,-5.4,669.0,95.0,48.712334,0,167
46.24887328258821,10.93614140994857,1679,17,3.6041667,17.2,-7.8,303.0,42.0,51.983536,0,338
46.37706506360004,10.500961575521494,2402,11,-1.1416667,11.5,-12.0,459.0,54.0,25.31797,0,30
46.86517771222835,12.256532796958105,1729,16,3.266667,16.7,-8.3,1117.0,157.0,40.23038,0,239
46.84003237792066,11.15633311884865,1659,32,4.0,17.5,-7.1,716.0,101.0,44.337753,0,91
46.61129503647988,10.570821732615352,1171,18,7.1666665,22.0,-5.7,553.0,77.0,43.08615,0,104
46.84089599162926,12.340710312378434,1696,10,3.2208333,16.8,-8.6,1116.0,156.0,40.239315,0,230
46.6453086369077,11.129515420761734,808,29,8.891666,24.0,-3.8,685.0,91.0,39.984,0,99
46.51168514736416,10.707099159654808,2460,14,-1.0416666,11.0,-11.4,522.0,62.0,22.966969,0,165
46.798937873725166,12.095256792674723,2010,10,2.7416668,15.3,-7.8,1139.0,152.0,35.968952,0,257
46.95396119921037,11.01899200499367,1602,20,4.1833334,18.1,-7.5,758.0,105.0,41.921963,0,261
46.53532593154128,11.300434401782702,1220,5,7.4583335,22.0,-4.5,612.0,84.0,45.986,0,160
46.99063198088409,10.733210187382126,2047,32,1.2291666,14.0,-9.9,871.0,109.0,28.243135,0,93
46.30061268707166,11.970948080766124,1727,37,4.5499997,17.5,-6.1,1051.0,138.0,41.136837,0,156
46.93315717133083,12.33743236511348,1697,12,2.875,16.5,-8.9,1130.0,158.0,39.33433,0,199
46.3623901251227,11.64756979177078,1205,5,6.6708336,21.1,-5.6,736.0,99.0,45.813732,0,313
46.97974141566618,10.93373333026729,2298,10,-0.6791666,11.7,-11.3,937.0,111.0,23.05559,0,114
46.890533421801344,10.93167169322512,2677,25,-2.9208333,8.8,-13.1,1064.0,115.0,15.731221,0,138
46.40493094751388,10.830617088811998,1319,13,5.7,20.4,-7.0,465.0,64.0,46.968506,0,34
46.88700230741398,12.290570793598736,2320,20,0.15416671,12.1,-10.2,1330.0,165.0,27.544449,0,71
47.0007290752925,10.608680683291023,1356,17,6.0416665,20.0,-6.1,783.0,108.0,38.96522,0,345
46.70480348202046,11.469641555854508,2415,4,-0.1999999,11.6,-10.3,888.0,110.0,28.141058,0,149
46.54480896714728,10.825693900556209,2677,21,-2.1375,9.0,-11.8,646.0,71.0,17.175514,0,293
47.02240300167802,11.419014315885644,1557,14,4.4875,18.3,-6.8,953.0,131.0,43.159912,0,152
46.40807808918285,12.026089553294527,1153,12,6.741667,21.3,-5.9,811.0,109.0,42.57112,0,329
46.941690811868455,10.565713736248668,1726,24,3.8041668,17.2,-8.0,747.0,99.0,35.211964,0,49
46.446692540038505,11.231987710805882,973,22,8.525,23.5,-4.3,639.0,83.0,43.101727,0,82
46.90768513579353,10.583499829954238,2005,7,1.2750001,14.8,-10.4,778.0,99.0,30.149878,0,51
46.75093815153864,12.014276946555889,1197,12,6.2875,20.9,-6.5,776.0,117.0,46.573433,0,60
46.45340294986323,11.875332811991097,2142,8,1.6666667,14.1,-8.8,1097.0,149.0,39.55182,0,18
46.43618266311122,11.197428586199266,1519,7,5.725,19.3,-5.4,478.0,67.0,50.533783,0,279
46.29395544053143,11.427783277238907,1179,5,7.4166665,22.1,-4.8,620.0,81.0,43.62458,0,203
47.01853474369583,12.173155628627253,2877,8,-3.7125,7.4,-13.4,1515.0,162.0,15.264515,0,39
46.61193590770445,11.42641969016302,1953,19,2.8541667,15.6,-7.7,674.0,94.0,42.88607,0,297
46.50626295438969,12.042634627506224,2274,13,0.7083334,12.5,-9.5,1208.0,154.0,34.46155,0,40
46.917473764102525,11.517360108104072,1385,4,5.3166666,19.4,-6.4,889.0,125.0,46.759796,0,277
46.920392938780125,11.475251322278018,1899,19,3.4541667,16.2,-7.1,902.0,121.0,37.740936,0,273
46.79321532996676,12.122319506706203,1999,7,2.6708333,15.2,-7.9,1162.0,155.0,35.892635,0,219
46.72178511170508,11.772350808354702,1736,26,4.0666666,17.4,-6.8,886.0,127.0,45.697342,0,29
46.93111828649359,10.854353391235664,2674,33,-3.5166667,7.4,-13.6,1104.0,119.0,15.109518,0,326
46.821186252301096,11.12717496580091,1741,31,3.2958333,16.6,-7.9,718.0,99.0,42.81916,0,138
46.67209950038946,10.502611976165198,1255,24,6.5333333,21.3,-6.4,584.0,81.0,42.549778,0,152
46.23453583385946,11.449459805996124,1727,9,4.3125,17.2,-6.2,551.0,77.0,49.54232,0,11
46.48925082266362,10.657777405504325,2617,12,-2.5125,9.4,-12.7,603.0,68.0,17.885641,0,111
46.43622229507701,11.68198098178949,1657,18,4.1916666,17.7,-7.0,806.0,116.0,49.0943,0,116
46.88101240310093,10.51748241536812,1670,20,3.875,17.7,-8.3,692.0,91.0,35.978233,0,248
46.83512953769762,10.700566516035732,2968,19,-5.325,5.3,-15.0,1201.0,121.0,12.573542,0,227
46.89807742077289,11.308788711488384,1507,19,4.891667,18.7,-6.4,821.0,115.0,46.10441,0,41
46.971222733003465,11.683492590949236,2669,15,-2.2666667,9.0,-12.1,1301.0,147.0,18.837107,0,289
46.77691818566341,12.253093552594994,2169,15,1.4708333,13.5,-8.9,1278.0,160.0,30.80767,0,169
46.361867751384224,12.27192289055146,1681,19,4.55,17.5,-6.3,1107.0,143.0,39.11203,0,342
46.69278303516625,10.626460085556806,1613,17,4.7541666,18.9,-7.6,519.0,69.0,41.144672,0,277
46.26585805313382,11.661602182812228,2058,8,2.6875,14.9,-7.5,912.0,124.0,44.58091,0,301
46.826075713243625,12.312276481741502,2476,9,-0.7583333,10.8,-10.9,1378.0,164.0,24.003426,0,91
46.53475737563121,11.612011585304645,1819,5,3.7833333,17.2,-7.1,777.0,109.0,43.731194,0,269
46.58869698518297,11.297457746744138,1393,5,6.1375,20.2,-5.3,614.0,84.0,46.925423,0,167
46.8867755414064,11.486029345441644,1577,10,4.945833,18.5,-6.1,843.0,119.0,46.32594,0,234
46.29501778570402,10.913346903093002,2210,15,1.0625,12.9,-8.8,192.0,26.0,39.260223,0,319
46.33397865920743,10.930707706964617,1344,20,5.945833,20.2,-6.1,426.0,58.0,48.87726,0,349
46.81144629726165,10.55905136969427,1749,10,3.4291666,17.1,-8.8,636.0,83.0,35.348724,0,176
46.73763443434778,11.285389077483153,2329,23,0.46249998,12.3,-9.6,781.0,98.0,29.374441,0,88
46.581463949276426,11.921859982654144,1506,5,4.75,18.9,-7.3,876.0,128.0,47.6592,0,290
46.9410364212108,11.2659540428077,1754,14,2.8583333,16.2,-8.2,864.0,119.0,41.40605,0,198
46.79843705531487,12.123868975770474,1999,7,2.6708333,15.2,-7.9,1162.0,155.0,35.892635,0,219
46.60606506860725,12.116829406971762,1617,15,4.2083335,17.8,-7.3,978.0,138.0,43.67461,0,182
46.92076091834969,10.847441988422766,2779,34,-4.383333,6.2,-14.3,1160.0,121.0,13.808441,0,308
46.59053273717163,10.78785120409771,1853,6,3.6333334,16.7,-7.3,388.0,54.0,42.74023,0,15
46.72784080874053,11.923598878224016,1655,16,4.554167,18.0,-6.7,927.0,133.0,44.35385,0,179
46.95515255675416,11.05059861584194,2280,18,-0.09166663,12.1,-10.7,889.0,105.0,23.767036,0,1
46.612680658276695,11.990007190590706,2341,6,-0.06250005,12.0,-10.3,1184.0,149.0,31.197203,0,127
46.42646209628406,11.636153820146667,2252,7,1.0916667,12.9,-9.0,876.0,115.0,36.99482,0,124
46.62069677292645,10.87548985466517,684,7,9.291667,24.9,-4.2,668.0,85.0,37.042267,0,187
46.48884643331522,11.71883022428564,1793,9,3.4916666,16.8,-7.6,891.0,127.0,46.765068,0,104
47.01286505399663,11.310669822034102,1690,22,3.4875002,17.0,-7.7,919.0,129.0,42.360413,0,327
46.28711153029152,10.522247316456824,1538,15,4.75,19.3,-8.3,409.0,56.0,46.93787,0,186
47.00518371205115,11.240169363056369,2283,29,-0.12500003,11.9,-10.5,999.0,122.0,25.71303,0,306
46.83197103733451,11.729048395176338,864,4,8.1375,23.2,-5.2,842.0,119.0,42.12404,0,290
46.8058873673116,12.198098453355492,1838,20,3.2,16.1,-7.8,1136.0,157.0,39.55921,0,91
47.01470444753931,10.953130973053552,2187,21,0.4375,12.7,-10.1,931.0,115.0,26.739515,0,129
46.61334443417285,10.534864091774242,1865,17,2.7458334,16.5,-9.2,486.0,64.0,39.427406,0,90
46.97855217751245,11.95123822235963,1304,21,5.358333,19.6,-7.2,925.0,137.0,44.89689,0,330
46.93183166313554,11.4995268938952,2343,13,0.6958334,12.3,-9.2,1064.0,126.0,24.628843,0,199
46.51421535823747,12.04232249624943,2127,11,1.4666667,13.6,-9.0,1192.0,158.0,37.94601,0,4
46.389310396656846,12.328336657811263,1270,17,6.3125,20.5,-6.0,909.0,120.0,39.792778,0,96
46.38874625074728,11.997579406068825,909,4,7.8333335,22.8,-5.3,829.0,106.0,38.592567,0,139
46.9867595187076,11.75410880045096,2468,21,-1.2583333,10.2,-11.3,1263.0,153.0,24.381987,0,297
46.97455274707384,10.559582121352888,1359,30,5.9041667,20.0,-6.4,769.0,106.0,37.883213,0,303
46.46728676781643,11.646696121451695,2752,6,-2.2291667,8.6,-11.6,1005.0,114.0,21.914267,0,259
46.79777082971961,12.129191451022471,2083,12,2.1958332,14.5,-8.3,1200.0,157.0,33.969067,0,214
46.7167286647035,11.96548352958047,1757,8,3.7791667,17.0,-7.2,985.0,139.0,42.499744,0,219
46.66526352431537,12.173785289771129,1920,18,2.3666668,15.2,-8.5,1142.0,155.0,38.852005,0,245
46.61218839937682,11.966249888975405,2558,13,-1.2625,10.2,-11.2,1187.0,139.0,24.896652,0,149
46.81170054036327,11.48486728875108,2161,15,1.3166667,13.6,-8.9,876.0,114.0,33.040974,0,22
46.74700037142189,11.609922449922207,1243,20,6.5041666,20.5,-5.2,786.0,112.0,47.96412,0,126
46.57458494111153,12.130806448390798,1545,29,4.65,18.4,-7.1,961.0,134.0,43.168537,0,218
46.671448335730894,11.432121540583909,2070,10,1.9791666,14.7,-8.6,723.0,98.0,38.979836,0,353
47.02240152156681,10.92771775616366,2735,21,-3.1,8.1,-13.0,1281.0,134.0,14.605279,0,74
46.55039542081822,10.65296837408688,3007,20,-4.4166665,6.5,-13.9,910.0,92.0,12.207223,0,52
46.4345345086258,10.557836250631803,2832,14,-3.7833333,7.8,-13.9,723.0,77.0,14.5050745,0,174
46.80818245427156,12.124148893086804,2010,11,2.5083332,15.0,-8.1,1172.0,156.0,35.815735,0,288
46.81469361369049,11.676280030122694,1014,24,7.6875,22.4,-5.1,830.0,116.0,43.3039,0,145
46.26137506710579,12.34737875264462,838,11,8.6125,23.7,-5.1,952.0,110.0,31.25959,0,354
46.57853250278983,11.582615032555577,1150,3,7.4416666,22.3,-5.0,705.0,98.0,45.879642,0,21
46.924581129493625,11.41056697719628,1711,15,4.4,17.8,-6.6,861.0,118.0,42.638382,0,135
46.75075299990544,11.983310510558171,1871,8,3.4083333,16.3,-7.2,1024.0,142.0,41.015617,0,1
46.397112346963645,12.206596829108742,1571,0,4.9041667,18.1,-6.3,1007.0,135.0,41.80293,0,182
46.417112376219166,12.063797103784337,1829,5,3.7666667,16.6,-7.2,1095.0,148.0,41.608162,0,68
46.952921335903646,11.839078682922525,2008,25,1.7833333,14.4,-9.0,1148.0,154.0,36.55409,0,81
46.52619097716583,11.683340451492873,1813,9,3.6208334,17.1,-7.5,858.0,122.0,45.733315,0,340
46.909429323232665,10.838936375263232,2712,30,-4.108333,6.6,-14.1,1104.0,116.0,14.3532,0,298
46.69058997883067,11.60924880107908,1070,19,7.6291666,22.3,-5.0,763.0,107.0,44.76204,0,135
46.35959657803369,11.609309484152648,1609,12,4.7374997,18.3,-6.3,750.0,107.0,49.67953,0,185
46.54704051664272,11.08422058255772,1879,21,3.6166668,16.2,-6.6,403.0,57.0,45.309826,0,345
46.69775096664611,10.517403876233208,1145,11,7.2625,22.3,-5.9,614.0,84.0,39.899956,0,109
46.418095877715935,11.242253789038914,452,6,10.845834,26.7,-3.2,785.0,93.0,32.933647,0,123
46.36455803064009,10.637953108560108,2116,23,0.32916668,13.0,-10.9,325.0,42.0,36.486343,0,122
46.762198394299176,11.339711782866662,2217,5,1.275,13.4,-8.8,797.0,102.0,32.80685,0,124
46.42739669488616,11.306258174252186,514,15,10.766666,26.7,-3.2,761.0,89.0,33.442577,0,128
46.36285592159384,10.8128784530869,2615,7,-0.9875001,9.9,-10.3,504.0,59.0,23.591656,0,63
46.51336434073112,11.632847194302506,2073,10,2.1041667,15.1,-8.6,839.0,114.0,41.038498,0,323
46.901299838174126,11.388056322740573,1735,20,4.2083335,17.4,-6.6,850.0,117.0,41.98143,0,188
46.91725354596923,11.33520719450942,2236,19,1.2333333,13.0,-8.9,981.0,123.0,30.020267,0,206
46.31852652323789,10.885431445161355,927,16,8.025,23.1,-4.9,579.0,73.0,40.397465,0,330
46.32732178555006,12.345589983710978,1186,24,6.85,21.1,-5.7,932.0,115.0,36.27322,0,312
46.73880994323738,10.597188233502893,2226,21,0.77500004,13.3,-10.4,669.0,79.0,24.243998,0,162
46.4810713356507,12.246822711425366,2311,25,0.5708333,12.2,-9.5,1326.0,158.0,29.422956,0,216
46.77717456867609,11.593825965216675,1359,13,5.775,19.7,-5.6,799.0,116.0,49.468285,0,15
46.9975583991282,12.34547244313497,2187,20,0.7374999,12.9,-9.8,1337.0,170.0,29.557673,0,302
46.48662214239559,10.533016861699336,2954,22,-4.4875,6.3,-14.0,875.0,92.0,13.546673,0,187
46.618509760672126,11.464659360551895,2117,6,1.9541667,14.3,-8.3,736.0,99.0,38.315865,0,68
46.32952689323755,11.495792185483223,1730,15,4.795833,18.0,-6.0,637.0,90.0,49.59791,0,179
46.790284782182,11.076332892445938,1760,9,2.7958333,16.3,-8.6,651.0,90.0,42.490154,0,334
46.37935411196802,10.804164432860825,2573,11,-1.0708334,10.0,-10.6,471.0,56.0,23.974014,0,358
46.416132824225606,10.792536952516768,1472,14,4.766667,19.2,-7.8,412.0,57.0,48.69739,0,188
